provinsi,jenis,daerah,tahun,periode,gk,gk_scaled,provinsi_encoded,jenis_encoded,daerah_encoded,periode_encoded,gk_category,cluster,pca1,pca2
SUMATERA BARAT,MAKANAN,PERDESAAN,2022,MARET,470942.0,0.5124229329282939,31,0,0,0,Menengah,2,166031.2793907207,14.864883496775313
SUMATERA BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,500796.0,0.5486411203932634,31,0,0,1,Menengah,2,195885.27939052734,14.929282796010355
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,431644.0,0.46474750146187827,31,0,1,0,Menengah,2,126733.27938783081,14.778258613344363
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,438308.0,0.47283211328161956,31,0,1,1,Menengah,2,133397.27938786958,14.792678544399607
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,462910.0,0.5026786949126634,31,0,1,0,Menengah,2,157999.2793911185,14.847746906835411
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,495824.0,0.5426092041315957,31,0,1,1,Menengah,2,190913.27939089446,14.91874115504114
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,117925.0,0.08415081246466621,31,1,2,0,Sangat Rendah,1,-186985.7206288111,14.090498360696863
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,121984.0,0.08907509808536399,31,1,2,1,Sangat Rendah,1,-182926.72062874626,14.099303964278697
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,129369.0,0.09803441055366974,31,1,2,0,Sangat Rendah,1,-175541.720625325,14.117266040300038
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,132506.0,0.10184014694000354,31,1,2,1,Sangat Rendah,1,-172404.72062525095,14.124084538342338
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2015,MARET,75985.0,0.03327016724858726,31,1,0,0,Sangat Rendah,1,-228925.720629026,13.999760618976794
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,77884.0,0.035573990454723016,31,1,0,1,Sangat Rendah,1,-227026.7206289395,14.003910964461667
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2016,MARET,81375.0,0.03980919151455448,31,1,0,0,Sangat Rendah,1,-223535.7206254793,14.013480644636005
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,83703.0,0.042633467672471316,31,1,0,1,Sangat Rendah,1,-221207.72062539714,14.018555576104035
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,92637.0,0.05347199138159028,31,1,1,0,Sangat Rendah,1,-212273.7206288753,14.035823284067085
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,95393.0,0.0568155073142444,31,1,1,1,Sangat Rendah,1,-209517.72062879743,14.04182064630617
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,98148.0,0.06015781006985473,31,1,1,0,Sangat Rendah,1,-206762.72062532985,14.049804090388207
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,103717.0,0.06691399302665835,31,1,1,1,Sangat Rendah,1,-201193.7206252801,14.06186406421375
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,135481.0,0.10544934864524519,31,1,2,0,Sangat Rendah,1,-169429.72062178556,14.132542129082395
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,136026.0,0.1061105301341046,31,1,2,1,Sangat Rendah,1,-168884.72062168553,14.133774317408353
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,139235.0,0.11000361526759048,31,1,2,0,Sangat Rendah,1,-165675.7206182225,14.142736227775579
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,140237.0,0.11121921866545673,31,1,2,1,Sangat Rendah,1,-164673.72061812706,14.144953348022973
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2017,MARET,86342.0,0.04583504189100333,31,1,0,0,Sangat Rendah,1,-218568.7206219284,14.02628901558456
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,86644.0,0.04620142135822449,31,1,0,1,Sangat Rendah,1,-218266.72062182595,14.026997487374615
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,MARET,91162.0,0.05168255524201668,31,1,0,0,Sangat Rendah,1,-213748.720618376,14.038780570357076
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,95901.0,0.057431801252483976,31,1,0,1,Sangat Rendah,1,-209009.72061831798,14.049051718154622
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,106715.0,0.07055109780390692,31,1,1,0,Sangat Rendah,1,-198195.72062181495,14.070371224831689
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,107368.0,0.07134330241349443,31,1,1,1,Sangat Rendah,1,-197542.72062171603,14.071836176062497
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,112319.0,0.07734974195724278,31,1,1,0,Sangat Rendah,1,-192591.72061827042,14.084552465876435
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,116426.0,0.08233226007604194,31,1,1,1,Sangat Rendah,1,-188484.72061820608,14.093461519638197
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,MARET,143519.0,0.11520086572313845,31,1,2,0,Sangat Rendah,1,-161391.72061466475,14.154072588872182
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,149242.0,0.12214387794468398,31,1,2,1,Sangat Rendah,1,-155668.72061461656,14.166464465358338
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,MARET,151198.0,0.12451685224231512,31,1,2,0,Sangat Rendah,1,-153712.72061114098,14.172725894986918
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,152458.0,0.1260454553174763,31,1,2,1,Sangat Rendah,1,-152452.7206110481,14.175499059951441
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,MARET,101722.0,0.06449370482431982,31,1,0,0,Sangat Rendah,1,-203188.72061488108,14.063643042479825
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,108553.0,0.07278091721037219,31,1,0,1,Sangat Rendah,1,-196357.720614844,14.078422893952755
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,MARET,112136.0,0.0771277305582313,31,1,0,0,Sangat Rendah,1,-192774.7206113847,14.088190853638622
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,113254.0,0.07848406249317588,31,1,0,1,Sangat Rendah,1,-191656.72061129042,14.09065797848752
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,121319.0,0.08826833535125114,31,1,1,0,Sangat Rendah,1,-183591.7206147599,14.106052807151386
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,127697.0,0.09600597853647175,31,1,1,1,Sangat Rendah,1,-177213.72061471827,14.119856347551199
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,130483.0,0.09938588978043922,31,1,1,0,Sangat Rendah,1,-174427.72061125096,14.12790660320777
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,132291.0,0.10157931387559113,31,1,1,1,Sangat Rendah,1,-172619.72061116362,14.1318608243932
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2021,MARET,156831.0,0.13135067852992058,31,1,2,0,Sangat Rendah,1,-148079.7206075967,14.186969637182038
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,161294.0,0.13676508767630496,31,1,2,1,Sangat Rendah,1,-143616.7206075359,14.196645946444967
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2022,MARET,169253.0,0.1464207637677397,31,1,2,0,Sangat Rendah,1,-135657.72060412043,14.21584511420133
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,178321.0,0.157421853200725,31,1,2,1,Sangat Rendah,1,-126589.72060410574,14.235446175101515
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2021,MARET,117976.0,0.08421268449389893,31,1,0,0,Sangat Rendah,1,-186934.72060784252,14.102880724734703
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,121531.0,0.08852552888453225,31,1,0,1,Sangat Rendah,1,-183379.72060777264,14.110600101427245
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2022,MARET,127489.0,0.09575363771136577,31,1,0,0,Sangat Rendah,1,-177421.7206043371,14.12548668980768
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,138150.0,0.10868731817509056,31,1,0,1,Sangat Rendah,1,-166760.72060433836,14.148521003554364
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,137059.0,0.107363742020328,31,1,1,0,Sangat Rendah,1,-167851.72060771618,14.144182710396151
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,141237.0,0.11243239570923544,31,1,1,1,Sangat Rendah,1,-163673.72060765253,14.15324478421573
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,148030.0,0.1206735073676242,31,1,1,0,Sangat Rendah,1,-156880.72060422535,14.169930974684576
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,158370.0,0.13321775800029603,31,1,1,1,Sangat Rendah,1,-146540.7206042234,14.192273465352962
SUMATERA BARAT,TOTAL,PERKOTAAN,2013,MARET,332837.0,0.34487711729723564,31,2,2,0,Rendah,0,27926.279363340233,14.550289682776928
SUMATERA BARAT,TOTAL,PERKOTAAN,2013,SEPTEMBER,360768.0,0.3787623653070187,31,2,2,1,Rendah,0,55857.279363166075,14.610544509178425
SUMATERA BARAT,TOTAL,PERKOTAAN,2014,MARET,374968.0,0.39598947932867634,31,2,2,0,Rendah,2,70057.27936651913,14.643194355538071
SUMATERA BARAT,TOTAL,PERKOTAAN,2014,SEPTEMBER,390862.0,0.41527171526249507,31,2,2,1,Rendah,2,85951.27936646546,14.677506894109463
SUMATERA BARAT,TOTAL,PERDESAAN,2013,MARET,288215.0,0.29074273124974215,31,2,0,0,Rendah,0,-16695.720636847836,14.45377166225314
SUMATERA BARAT,TOTAL,PERDESAAN,2013,SEPTEMBER,321252.0,0.3308224612450593,31,2,0,1,Rendah,0,16341.2793629269,14.525031001544939
SUMATERA BARAT,TOTAL,PERDESAAN,2014,MARET,333511.0,0.34569479862474245,31,2,0,0,Rendah,0,28600.279366299335,14.553497581253573
SUMATERA BARAT,TOTAL,PERDESAAN,2014,SEPTEMBER,349824.0,0.36548535573990454,31,2,0,1,Rendah,0,44913.279366241535,14.588713153687294
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2013,MARET,313294.0,0.32116799833066834,31,2,1,0,Rendah,0,8383.279363218462,14.507996299557796
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2013,SEPTEMBER,313294.0,0.32116799833066834,31,2,1,1,Rendah,0,8383.279363323934,14.508053897299106
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2014,MARET,313294.0,0.32116799833066834,31,2,1,0,Rendah,0,8383.27936681913,14.51009973209544
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2014,SEPTEMBER,313294.0,0.32116799833066834,31,2,1,1,Rendah,0,8383.279366924602,14.510157329836751
SUMATERA BARAT,TOTAL,PERKOTAAN,2015,MARET,406335.0,0.434043203660883,31,2,2,0,Menengah,2,101424.27936980576,14.712900325449404
SUMATERA BARAT,TOTAL,PERKOTAAN,2015,SEPTEMBER,423339.0,0.45467206611329614,31,2,2,1,Menengah,2,118428.27936974098,14.749605149431723
SUMATERA BARAT,TOTAL,PERKOTAAN,2016,MARET,441523.0,0.47673247747736813,31,2,2,0,Menengah,2,136612.2793730541,14.790841360725757
SUMATERA BARAT,TOTAL,PERKOTAAN,2016,SEPTEMBER,454674.0,0.4926869687801019,31,2,2,1,Menengah,2,149763.27937302797,14.819242152556434
SUMATERA BARAT,TOTAL,PERDESAAN,2015,MARET,369753.0,0.38966276104537034,31,2,0,0,Rendah,2,64842.279369537195,14.633710210064272
SUMATERA BARAT,TOTAL,PERDESAAN,2015,SEPTEMBER,391178.0,0.41565507920832917,31,2,0,1,Rendah,2,86267.27936942817,14.679943226660782
SUMATERA BARAT,TOTAL,PERDESAAN,2016,MARET,413790.0,0.4430874385222533,31,2,0,0,Menengah,2,108879.279372697,14.730722717053574
SUMATERA BARAT,TOTAL,PERDESAAN,2016,SEPTEMBER,425520.0,0.4573180052457775,31,2,0,1,Menengah,2,120609.27937268507,14.756060952515831
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2015,MARET,384278.0,0.4072841576062561,31,2,1,0,Rendah,2,79367.27936970914,14.665188739056312
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,403947.0,0.4311461368803395,31,2,1,1,Menengah,2,99036.27936961775,14.70763720323697
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2016,MARET,425141.0,0.4568582111461854,31,2,1,0,Menengah,2,120230.27937290072,14.75536060289759
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,438075.0,0.4725494430304191,31,2,1,1,Menengah,2,133164.27937287674,14.783293713706485
SUMATERA BARAT,TOTAL,PERKOTAAN,2017,MARET,472614.0,0.5144513649454919,31,2,2,0,Menengah,2,167703.27937634353,14.859952492102472
SUMATERA BARAT,TOTAL,PERKOTAAN,2017,SEPTEMBER,475365.0,0.5177888149929272,31,2,2,1,Menengah,2,170454.27937642147,14.865939078281151
SUMATERA BARAT,TOTAL,PERKOTAAN,2018,MARET,496142.0,0.5429949944315173,31,2,2,0,Menengah,2,191231.27937970863,14.912763754503601
SUMATERA BARAT,TOTAL,PERKOTAAN,2018,SEPTEMBER,507557.0,0.5568434103862513,31,2,2,1,Menengah,2,202646.27937969984,14.937423098160068
SUMATERA BARAT,TOTAL,PERDESAAN,2017,MARET,439220.0,0.4739385307455458,31,2,0,0,Menengah,2,134309.27937604306,14.78763319283452
SUMATERA BARAT,TOTAL,PERDESAAN,2017,SEPTEMBER,441415.0,0.47660145435664003,31,2,0,1,Menengah,2,136504.27937612653,14.792421481095644
SUMATERA BARAT,TOTAL,PERDESAAN,2018,MARET,460249.0,0.4994504307991682,31,2,0,0,Menengah,2,155338.2793794332,14.83505858024293
SUMATERA BARAT,TOTAL,PERDESAAN,2018,SEPTEMBER,466430.0,0.5069490781067644,31,2,0,1,Menengah,2,161519.2793794768,14.848437543862595
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2017,MARET,453611.0,0.4913973615825652,31,2,1,0,Menengah,2,148700.27937621635,14.818822923407588
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,455797.0,0.49404936660026544,31,2,1,1,Menengah,2,150886.27937629994,14.823591814759972
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2018,MARET,476554.0,0.51923128249798,31,2,1,0,Menengah,2,171643.27937958733,14.870373386740788
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,485632.0,0.5302445037014031,31,2,1,1,Menengah,2,180721.27937960194,14.889995999761794
SUMATERA BARAT,TOTAL,PERKOTAAN,2019,MARET,526008.0,0.5792277400210122,31,2,2,0,Menengah,3,221097.27938301035,14.979234751079964
SUMATERA BARAT,TOTAL,PERKOTAAN,2019,SEPTEMBER,551366.0,0.6099914834971526,31,2,2,1,Menengah,3,246455.27938286192,15.03394421679468
SUMATERA BARAT,TOTAL,PERKOTAAN,2020,MARET,562567.0,0.6235802795645179,31,2,2,0,Menengah,3,257656.27938624495,15.060130582120635
SUMATERA BARAT,TOTAL,PERKOTAAN,2020,SEPTEMBER,565531.0,0.627176136322278,31,2,2,1,Menengah,3,260620.27938632073,15.066576228472762
SUMATERA BARAT,TOTAL,PERDESAAN,2019,MARET,483939.0,0.5281905949662857,31,2,0,0,Menengah,2,179028.27938279667,14.88821898700133
SUMATERA BARAT,TOTAL,PERDESAAN,2019,SEPTEMBER,510457.0,0.5603616238132095,31,2,0,1,Menengah,2,205546.27938263665,14.945428498731069
SUMATERA BARAT,TOTAL,PERDESAAN,2020,MARET,527830.0,0.5814381485947769,31,2,0,0,Menengah,3,222919.27938595798,14.98491683302666
SUMATERA BARAT,TOTAL,PERDESAAN,2020,SEPTEMBER,529673.0,0.5836740338864611,31,2,0,1,Menengah,3,224762.27938604495,14.988946486634944
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2019,MARET,503652.0,0.5521059540302954,31,2,1,0,Menengah,2,198741.2793829167,14.930878756274389
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,529700.0,0.5837067896666431,31,2,1,1,Menengah,3,224789.27938276145,14.987075318325623
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2020,MARET,544315.0,0.601437372161469,31,2,1,0,Menengah,3,239404.27938611025,15.020619577699271
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,547240.0,0.6049859150145217,31,2,1,1,Menengah,3,242329.2793861865,15.026981170780196
SUMATERA BARAT,TOTAL,PERKOTAAN,2021,MARET,580937.0,0.6458663418587328,31,2,2,0,Menengah,3,276026.27938966174,15.101825260603214
SUMATERA BARAT,TOTAL,PERKOTAAN,2021,SEPTEMBER,592302.0,0.6596540989612778,31,2,2,1,Menengah,3,287391.27938965335,15.12637684365557
SUMATERA BARAT,TOTAL,PERKOTAAN,2022,MARET,622579.0,0.6963854603157656,31,2,2,0,Tinggi,3,317668.27939284546,15.1936760346563
SUMATERA BARAT,TOTAL,PERKOTAAN,2022,SEPTEMBER,668643.0,0.752269247660388,31,2,2,1,Tinggi,3,363732.2793924898,15.293011321739307
SUMATERA BARAT,TOTAL,PERDESAAN,2021,MARET,556181.0,0.6158329309629471,31,2,0,0,Menengah,3,251270.27938927477,15.048122683298907
SUMATERA BARAT,TOTAL,PERDESAAN,2021,SEPTEMBER,566224.0,0.6280168680136167,31,2,0,1,Menengah,3,261313.27938927966,15.069825075978969
SUMATERA BARAT,TOTAL,PERDESAAN,2022,MARET,598431.0,0.6670896610625975,31,2,0,0,Menengah,3,293520.27939245244,15.141283826297801
SUMATERA BARAT,TOTAL,PERDESAAN,2022,SEPTEMBER,638946.0,0.7162415289912918,31,2,0,1,Tinggi,3,334035.2793921523,15.228659841538224
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2021,MARET,568703.0,0.6310243339051441,31,2,1,0,Menengah,3,263792.27938946674,15.075284322490859
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,579545.0,0.6441775994137928,31,2,1,1,Menengah,3,274634.2793894637,15.098708729624377
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2022,MARET,610940.0,0.6822652927032253,31,2,1,0,Tinggi,3,306029.27939264465,15.168417447732686
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,654194.0,0.7347400525548294,31,2,1,1,Tinggi,3,349283.27939231705,15.261696588865497
RIAU,MAKANAN,PERKOTAAN,2015,MARET,280361.0,0.2812144387479042,25,0,2,0,Rendah,0,-24549.720618956664,8.439780520091123
RIAU,MAKANAN,PERKOTAAN,2015,SEPTEMBER,288956.0,0.29164169543918217,25,0,2,1,Rendah,0,-15954.720618937223,8.458362165676558
RIAU,MAKANAN,PERKOTAAN,2016,MARET,292026.0,0.2953661489635828,25,0,2,0,Rendah,0,-12884.72061547282,8.4670245015644
RIAU,MAKANAN,PERKOTAAN,2016,SEPTEMBER,301570.0,0.3069447106694068,25,0,2,1,Rendah,0,-3340.7206154628657,8.48765144341558
RIAU,MAKANAN,PERDESAAN,2015,MARET,302422.0,0.30797833751070625,25,0,0,0,Rendah,0,-2488.7206198122585,8.486978506826212
RIAU,MAKANAN,PERDESAAN,2015,SEPTEMBER,318195.0,0.3271137790222278,25,0,0,1,Rendah,0,13284.279380135296,8.521030264735693
RIAU,MAKANAN,PERDESAAN,2016,MARET,326262.0,0.3369004782343906,25,0,0,0,Rendah,0,21351.2793835497,8.540462195396906
RIAU,MAKANAN,PERDESAAN,2016,SEPTEMBER,333174.0,0.34528595796098904,25,0,0,1,Rendah,0,28263.279383585963,8.555416619048465
RIAU,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,293851.0,0.29758019706847894,25,0,1,0,Rendah,0,-11059.720619409112,8.46868025757416
RIAU,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,306835.0,0.3133320878049017,25,0,1,1,Rendah,0,1924.2793805663823,8.496721128987154
RIAU,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,312352.0,0.3200251855554288,25,0,1,0,Rendah,0,7441.279384006339,8.510657268839463
RIAU,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,321762.0,0.33144118153738644,25,0,1,1,Rendah,0,16851.279384017573,8.530995412271665
RIAU,MAKANAN,PERKOTAAN,2017,MARET,318174.0,0.32708830230430846,25,0,2,0,Rendah,0,13263.279387866089,8.525482419620168
RIAU,MAKANAN,PERKOTAAN,2017,SEPTEMBER,327480.0,0.3383781278737131,25,0,2,1,Rendah,0,22569.27938787837,8.545596420995853
RIAU,MAKANAN,PERKOTAAN,2018,MARET,342425.0,0.3565090587929859,25,0,2,0,Rendah,0,37514.279391223914,8.57985190035653
RIAU,MAKANAN,PERKOTAAN,2018,SEPTEMBER,350004.0,0.3657037276077847,25,0,2,1,Rendah,0,45093.27939125354,8.596243850466735
RIAU,MAKANAN,PERDESAAN,2017,MARET,346208.0,0.3610985075496007,25,0,0,0,Rendah,0,41297.27938695066,8.585553488120588
RIAU,MAKANAN,PERDESAAN,2017,SEPTEMBER,350965.0,0.36686959074685604,25,0,0,1,Rendah,0,46054.279387008515,8.595863429735601
RIAU,MAKANAN,PERDESAAN,2018,MARET,357685.0,0.3750221404810489,25,0,0,0,Rendah,0,52774.27939043642,8.612392289722465
RIAU,MAKANAN,PERDESAAN,2018,SEPTEMBER,358620.0,0.376156461016982,25,0,0,1,Rendah,0,53709.27939053252,8.61446501076037
RIAU,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,335922.0,0.3486197684772929,25,0,1,0,Rendah,0,31011.279387371032,8.563559050148037
RIAU,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,342348.0,0.3564156441606149,25,0,1,1,Rendah,0,37437.279387412185,8.577466040727781
RIAU,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,351845.0,0.36793718654538127,25,0,1,0,Rendah,0,46934.27939081227,8.59997992466614
RIAU,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,355411.0,0.3722633758834962,25,0,1,1,Rendah,0,50500.279390882,8.607723008691586
RIAU,MAKANAN,PERKOTAAN,2019,MARET,361135.0,0.37920760128208547,25,0,2,0,Rendah,0,56224.27939463727,8.622279350946961
RIAU,MAKANAN,PERKOTAAN,2019,SEPTEMBER,383444.0,0.40627236795174465,25,0,2,1,Rendah,2,78533.2793945194,8.67041757502389
RIAU,MAKANAN,PERKOTAAN,2020,MARET,400297.0,0.4267180406705472,25,0,2,0,Menengah,2,95386.27939784585,8.708785199036878
RIAU,MAKANAN,PERKOTAAN,2020,SEPTEMBER,401965.0,0.42874161997957005,25,0,2,1,Menengah,2,97054.27939793468,8.71243769053083
RIAU,MAKANAN,PERDESAAN,2019,MARET,368149.0,0.38771682506714933,25,0,0,0,Rendah,2,63238.27939393232,8.637047861485353
RIAU,MAKANAN,PERDESAAN,2019,SEPTEMBER,381046.0,0.4033631694007633,25,0,0,1,Rendah,2,76135.27939390868,8.664901229447224
RIAU,MAKANAN,PERDESAAN,2020,MARET,394776.0,0.42002009021184494,25,0,0,0,Rendah,2,89865.2793972664,8.696538126128367
RIAU,MAKANAN,PERDESAAN,2020,SEPTEMBER,396647.0,0.4222899444607549,25,0,0,1,Rendah,2,91736.27939735312,8.70062812567495
RIAU,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,365515.0,0.3845213167338362,25,0,1,0,Rendah,2,60604.27939427603,8.631545106363678
RIAU,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,381904.0,0.4044040753043254,25,0,1,1,Rendah,2,76993.27939421748,8.666924474915621
RIAU,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,396883.0,0.4225762542430867,25,0,1,0,Rendah,2,91972.27939756267,8.701253231487087
RIAU,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,398654.0,0.42472479078761877,25,0,1,1,Rendah,2,93743.27939765045,8.70512770982548
RIAU,MAKANAN,PERKOTAAN,2021,MARET,419858.0,0.4504489968239025,25,0,2,0,Menengah,2,114947.27940125071,8.75304673510902
RIAU,MAKANAN,PERKOTAAN,2021,SEPTEMBER,432554.0,0.4658514925717169,25,0,2,1,Menengah,2,127643.27940122905,8.78046690544242
RIAU,MAKANAN,PERKOTAAN,2022,MARET,450681.0,0.48784275284429357,25,0,2,0,Menengah,2,145770.27940454276,8.821580269647779
RIAU,MAKANAN,PERKOTAAN,2022,SEPTEMBER,486130.0,0.5308486658692049,25,0,2,1,Menengah,2,181219.2794042934,8.898037980481178
RIAU,MAKANAN,PERDESAAN,2021,MARET,409818.0,0.43826869930436424,25,0,0,0,Menengah,2,104907.27940071642,8.731060258802298
RIAU,MAKANAN,PERDESAAN,2021,SEPTEMBER,423953.0,0.4554169568181763,25,0,0,1,Menengah,2,119042.27940068045,8.761581779321588
RIAU,MAKANAN,PERDESAAN,2022,MARET,435905.0,0.4699168488454194,25,0,0,0,Menengah,2,130994.27940405597,8.789386708921072
RIAU,MAKANAN,PERDESAAN,2022,SEPTEMBER,468911.0,0.5099589703523794,25,0,0,1,Menengah,2,164000.279403831,8.86057923663833
RIAU,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,413593.0,0.44284844264462886,25,0,1,0,Menengah,2,108682.27940099605,8.739370257913667
RIAU,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,427086.0,0.45921784049633496,25,0,1,1,Menengah,2,122175.27940096642,8.768508132276363
RIAU,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,441535.0,0.47674703560189347,25,0,1,0,Menengah,2,136624.27940431697,8.801694626444405
RIAU,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,475492.0,0.517942888477487,25,0,1,1,Menengah,2,170581.2794040825,8.874936760851575
RIAU,NONMAKANAN,PERKOTAAN,2015,MARET,124441.0,0.09205587408192828,25,1,2,0,Sangat Rendah,1,-180469.72061589183,8.104557100482772
RIAU,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,128812.0,0.097358670940285,25,1,2,1,Sangat Rendah,1,-176098.7206158301,8.114035130234164
RIAU,NONMAKANAN,PERKOTAAN,2016,MARET,134320.0,0.10404085009741812,25,1,2,0,Sangat Rendah,1,-170590.72061239008,8.127951873177736
RIAU,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,137972.0,0.10847137266129797,25,1,2,1,Sangat Rendah,1,-166938.72061232117,8.135880305442225
RIAU,NONMAKANAN,PERDESAAN,2015,MARET,93237.0,0.054199897607857504,25,1,0,0,Sangat Rendah,1,-211673.7206162142,8.03695771567423
